m,method,variant,mae_mean,mae_std,rmse_mean,rmse_std,mape_mean,mape_std,picp_mean,picp_std,mpiw_mean,mpiw_std,ece_mean,ece_std,nll_mean,nll_std,physics_residual_abs_mean,physics_residual_abs_std
3,fixed_pinn,fixed_lambda=100,0.4193488624796533,0.017219798123808687,0.5372572956429619,0.012144954984817555,0.8089778179117868,0.0665355647007627,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,144371867491.7589,6504255438.968404,0.003949652194365788,0.00324145367685719
3,inverse_adaptive_pinn,inverse_uncertainty,0.42210270241098974,0.0058984470495613926,0.5403783117858393,0.009368398222253469,0.8121155051136477,0.038539408375688346,0.18421052631578946,0.06962503450169974,0.2607782231999169,0.02865664310184343,0.5429339912280702,0.018117008379230647,36.74237422681955,10.862446960675019,0.022993276154244836,0.004415992531328243
3,no_physics,fixed_lambda=0,0.41841993131266353,0.01027964476417176,0.537593926019066,0.005657957547701206,0.8285820371425139,0.06425691624905311,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,144514285461.27048,3043637005.783304,0.3762466839054093,0.03623808456262364
3,random_pinn,random_weight,0.4228416873436225,0.013421317820114211,0.5390197250099465,0.010330510397500376,0.790628538046112,0.046455721877562396,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,145306705110.36026,5544271795.862664,0.0042995982758067975,0.0037348838020121815
3,reliability_boosted_pinn,rg_boosted_uq,0.42458650892175603,0.003749319859544506,0.543013595831232,0.0036037326827320915,0.811022519475462,0.07736079540894694,0.17543859649122806,0.015193428136569098,0.23673851988612768,0.01810995727660302,0.5484164473684211,0.037070485755212663,39.91247262423092,5.522440300035405,0.008393320051429143,0.0007490651533565442
3,reliability_gated_pinn,rg_pinn_uq_full,0.42864735898460676,0.006553513353990021,0.5439999491272856,0.007787100601575754,0.8215468363744617,0.04995388281467708,0.20175438596491227,0.05478068419647718,0.2809451848114309,0.01599556692607608,0.5473199561403509,0.039519344936272155,33.380482512585296,5.948807093115945,0.01032705967774021,0.0013752091213628755
3,reliability_phys_only_pinn,rg_phys_only,0.42101885491557295,0.011127085865894776,0.5407848488731966,0.007044706039005006,0.7795910632838253,0.04130488220919244,0.24561403508771928,0.04019803241189335,0.29548662053176056,0.036145989164918985,0.5221006578947368,0.014338483366910047,27.866784761193085,9.697455927888456,0.007942695739394155,0.0018295804871711863
3,reliability_sparsity_only_pinn,rg_sparsity_only,0.41956648992570605,0.005450880537631813,0.5343105419074321,0.007412388350239151,0.785575705303461,0.03306136924478257,0.1929824561403509,0.015193428136569105,0.2874124668806121,0.04001192000468248,0.5319690789473684,0.028105275478018183,26.724809184993855,6.094642595847082,0.007127113080843943,0.0009190201031750055
3,reliability_uq_only_pinn,rg_uq_only,0.4205829386962905,0.02708213738765069,0.5413740394484604,0.01798430666743475,0.827188697010543,0.05558728847699282,0.23684210526315788,0.04558028440970731,0.3220315539741198,0.033383107484280354,0.5155217105263158,0.03289473684210528,20.25366060890504,5.8596077107646005,0.014015281622974815,0.00542529049046208
4,adaptive_pinn,uncertainty_adaptive_beta=5,0.33471746606539865,0.011338513953636898,0.4251159412412602,0.011085197492158331,0.5997768125706119,0.016783107706798688,0.3508771929824561,0.05478068419647714,0.3815039240085241,0.019673347077422812,0.4563111842105263,0.016447368421052655,9.956527577343023,2.734067572668163,0.040373132729422244,0.008591025774100277
4,epoch_pinn,epoch_schedule,0.35481675701183185,0.00950423685197071,0.44800689082371026,0.005178857716383561,0.6516484782233823,0.03429715673919257,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,100364027288.94954,2326647335.1300483,0.017254360595014114,0.0075804353623873015
4,fixed_pinn,fixed_lambda=1,0.35031480397702314,0.02047738241922062,0.44311468943065085,0.009741084465256546,0.6623564361252136,0.053658658147325185,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,98206943557.23427,4343250183.715686,0.04238266921515072,0.022791938637770102
4,fixed_pinn,fixed_lambda=10,0.3457512884613192,0.008147162859356025,0.4347691502932407,0.0022140463392362176,0.6433927344943351,0.03291831713180298,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,94513741010.85411,963911672.0980308,0.013645626037596954,0.010522369786014897
4,fixed_pinn,fixed_lambda=100,0.38881682040447596,0.0542766664522425,0.4914189376160128,0.07875348485566261,0.6421430109746558,0.04515507582290084,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,122813656569.89915,40427886210.08379,0.007164034040206799,0.00399210590215563
4,inverse_adaptive_pinn,inverse_uncertainty,0.345230468589355,0.0027938581760339424,0.4397214568687124,0.0033434894285009347,0.6129763338336468,0.013367221570271428,0.2807017543859649,0.03038685627313821,0.295684351446107,0.022760652633880815,0.5111357456140351,0.027390342098238568,19.347242694945987,1.7829676597808652,0.04935434435380145,0.006099266920802017
4,no_physics,fixed_lambda=0,0.35571500492331226,0.011074352319494999,0.4415420815767254,0.001803142742760686,0.669804027740006,0.05689157515112666,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,97480788663.24084,796896821.7893164,0.386334088318262,0.06992253795373418
4,random_pinn,random_weight,0.3495018667002257,0.003458952545399314,0.44289086546465084,0.00998521741466472,0.642918104066447,0.011297116399181625,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,98109394198.7232,4433955274.965134,0.007403101713126685,0.003716870712703609
4,reliability_boosted_pinn,rg_boosted_uq,0.3479620315838736,0.008261113614737792,0.4422488234654154,0.0029018315800744907,0.6094025037749363,0.004060045879552301,0.25438596491228066,0.08459342772800837,0.2707584649857477,0.027429638498200043,0.5111357456140351,0.0524599724294109,27.07766950532491,8.270727076676389,0.035631047577820776,0.006408835371651647
4,reliability_gated_pinn,rg_pinn_uq_full,0.371474486559368,0.010286172671888874,0.4727774013091648,0.01796006396174659,0.6066359400485369,0.02723545986836025,0.2719298245614035,0.015193428136569105,0.3020858819400401,0.03245985493988575,0.4946883771929825,0.016226588362882405,20.098870819102412,6.635315332508697,0.04507864888555201,0.005270732174672956
4,reliability_phys_only_pinn,rg_phys_only,0.4242466888026122,0.05770105821723908,0.5396132198842827,0.07672054295144021,0.6453217681340763,0.03943473983006205,0.23684210526315788,0.06962503450169974,0.27130967809087514,0.09020002400570643,0.5275831140350876,0.05794829062159571,41.207483706882584,29.151508733210804,0.03557554216025458,0.013153979517057381
4,reliability_sparsity_only_pinn,rg_sparsity_only,0.504895752017762,0.012674457850157214,0.6457024335053719,0.02111262343067483,0.70021612473202,0.021885855420564784,0.11403508771929823,0.015193428136569098,0.15741408912632449,0.029033826758607575,0.597758552631579,0.00986842105263161,147.7551925759394,63.013748830468124,0.03700351565570405,0.0017261958265434763
4,reliability_uq_only_pinn,rg_uq_only,0.423203277400319,0.059083982458514976,0.5395815882109661,0.08618431022995092,0.6766674597711786,0.03171158137772403,0.2631578947368421,0.10526315789473684,0.2693726308741852,0.08246477537497678,0.5385480263157895,0.02483498169496955,41.25444293589403,31.850396171016857,0.04671886378114346,0.0028612828822690084
